ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,notice_number,hearing_disposition,officer,year,month,hour,location,point,lt,ln,other
7007588557,11/1/2017 10:22,4200 S CICERO AVENUE Chicago IL,838929221b9c0868ba5fb1870b8d42a7283daf9028302956579dcbc943374c0b,IL,PAS,608043518,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/16/2017 0:00,FINL,5175747600,,XERX,2017,11,10,"South Cicero Avenue, West Lawn, Chicago, Cook County, Illinois, 6049, United States","(41.7540566, -87.7415009, 0.0)",41.7540566,-87.7415009,1
6045646950,11/1/2017 10:22,3200 S ARCHER AVE Chicago IL,d2a1ac88c61a1e21baaf1089e3eac95223dce18332cac2348f0ac0c0b52e2f40,IL,PAS,60045,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,70,0,Notice,11/15/2017 0:00,SEIZ,5190027980,,SPEED,2017,11,10,"3200, South Archer Avenue, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 606, United States of America","(41.83650185, -87.668950124143, 0.0)",41.8365019,-87.6689501,1
6045646955,11/1/2017 10:23,4909 N CICERO AVE Chicago IL,01534e57dc38b0d2cc576112ef6fdda3eada530329e63662a54125c2ab2910cc,IL,PAS,606562782,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,12/9/2017 0:00,VIOL,5194339760,,SPEED,2017,11,10,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
6045646953,11/1/2017 10:23,4909 N CICERO AVE Chicago IL,5cf94d2a353db3dfe4181aa8fc6acb549ec047a037bd242896057f79e1958a62,IL,FFM,606314253,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,SEIZ,5209158320,,SPEED,2017,11,10,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
6045646952,11/1/2017 10:23,3843 S WESTERN Chicago IL,684074b336b20edf9245c2ec8a464607302c071b9bb4ded1a480d14747c4ff04,IL,PAS,604451510,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/21/2017 0:00,VIOL,5203341320,,SPEED,2017,11,10,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
7007588549,11/1/2017 10:23,9500 S ASHLAND AVENUE Chicago IL,518ea04adea1e5a8a368c9adbf6b027c2f6d477ae6c49305f27443c40650389d,IL,PAS,60620,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,244,0,Notice,11/15/2017 0:00,FINL,5112740030,,XERX,2017,11,10,"South Ashland Avenue, Brainerd, Auburn Gresham, Chicago, Cook County, Illinois, 60620, United States of America","(41.7342225, -87.663076, 0.0)",41.7342225,-87.6630760,1
6045646957,11/1/2017 10:25,3843 S WESTERN Chicago IL,b6ca6786426351c8a3ed658edfbac89d57611a5140faac5fb5983ad460bd376a,IL,PAS,60804,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5208637550,,SPEED,2017,11,10,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
7007588518,11/1/2017 10:26,2600 S KEDZIE AVENUE Chicago IL,ad48c7865ceaa346bb1493995fb71215162e88730fe2f2b2546ace84d1fb5fd6,IL,PAS,601532014,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5205972830,,XERX,2017,11,10,"South Kedzie Avenue, Southwest Industrial Corridors, Chicago Lawn, Chicago, Cook County, Illinois, 60652, United States of America","(41.7579175, -87.7026238, 0.0)",41.7579175,-87.7026238,1
7007588587,11/1/2017 10:26,1 E 63RD ST Chicago IL,1c3787681006396da976547172c41e42ddaa53bd96c207bbcf589be5d89bbf3c,IL,PAS,601692508,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5208989060,,XERX,2017,11,10,"1, East 63rd Street, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","(41.779977, -87.625209, 0.0)",41.7799770,-87.6252090,1
7007588569,11/1/2017 10:27,1 E 75TH STREET Chicago IL,81e2dfee422b5517b3be8013a2cb55bf8971133265536ad627c7f4e129ca0dc8,IL,PAS,606282436,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,162.67,81.33,Notice,11/15/2017 0:00,FINL,5183460920,,XERX,2017,11,10,"1, East 75th Street, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60619, United States of America","(41.758156, -87.624593, 0.0)",41.7581560,-87.6245930,1
7007588699,11/1/2017 10:27,5200 W MADISON STREET Chicago IL,8889cc36b401e94ddfb319cb48ebc3127bc42ee58ae65cc8b339d1080c3d5bfa,IL,PAS,606192319,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,100,100,Notice,1/30/2018 0:00,FINL,5209102770,Liable,XERX,2017,11,10,"West Madison Street, West Garfield Park, Chicago, Cook County, Illinois, 60644, United States of America","(41.8805978, -87.7332498, 0.0)",41.8805978,-87.7332498,1
7007588605,11/1/2017 10:28,1300 W IRVING PARK ROAD Chicago IL,909d212f913eb0b1240dd02c8878ea67e2ded884a5a351f3673b14f5480ff7cf,IL,PAS,605549772,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/3/2018 0:00,DETR,5209102660,,XERX,2017,11,10,"West Irving Park Road, Portage Park, Chicago, Cook County, Illinois, 60630, United States of America","(41.9532167, -87.7631758, 0.0)",41.9532167,-87.7631758,1
7007588551,11/1/2017 10:28,1900 N ASHLAND AVE Chicago IL,8f90c233303ffefef6d3e903cf136a2a61584ad4ec0339a3414f49612c6c58ae,IL,PAS,606244207,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/1/2017 0:00,VIOL,5208988920,,XERX,2017,11,10,"North Ashland Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60657, United States","(41.926606, -87.668131, 0.0)",41.9266060,-87.6681310,1
6045646966,11/1/2017 10:29,4909 N CICERO AVE Chicago IL,8832020102d2ae17b94a334546adb668cbcf99e01830aae48a2ceb2be28d2206,IL,PAS,600891132,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5209158350,,SPEED,2017,11,10,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
6045646965,11/1/2017 10:29,5025 S WESTERN AVE Chicago IL,12b8b7c99e033385d449672828c0e797d07e11c7a7b3c1347e71066f21efce21,IL,PAS,60160,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5209158340,,SPEED,2017,11,10,"South Western Avenue, Beverly, Chicago, Cook County, Illinois, 60643, United States","(41.7210113, -87.682063, 0.0)",41.7210113,-87.6820630,1
6045646963,11/1/2017 10:29,3200 S ARCHER AVE Chicago IL,e43019e5fdd49248cfcbe7ba2e6d83e3a0770af6ba9fc3f11733f4e88295ae9e,IL,PAS,60153,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,70,0,Notice,11/23/2017 0:00,SEIZ,5207450680,,SPEED,2017,11,10,"3200, South Archer Avenue, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 606, United States of America","(41.83650185, -87.668950124143, 0.0)",41.8365019,-87.6689501,1
7007588660,11/1/2017 10:29,5600 W CHICAGO AVENUE Chicago IL,6663f3d63ed275a927149245b68b218eba2a70b6243a21b309ce506c65208587,IL,PAS,606513132,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5208785700,,XERX,2017,11,10,"5600-5608, West Chicago Avenue, Austin, Chicago, Cook County, Illinois, 60651, United States","(41.89506795, -87.7657518393368, 0.0)",41.8950680,-87.7657518,1
7007588634,11/1/2017 10:29,400 N LASALLE Chicago IL,b88577a605f73fc3f39932c57226e695e0f068fbf5c1d96a1bc3d2a80a2f0152,IL,PAS,606122428,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/20/2017 0:00,VIOL,5203204550,,XERX,2017,11,10,"400, South LaSalle Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States of America","(41.876749, -87.631877, 0.0)",41.8767490,-87.6318770,1
7007588744,11/1/2017 10:30,5400 S ARCHER AVE Chicago IL,43501494bf0698617455b96d58470f443d6c6aba617b40391d5779aa79de6d04,IL,PAS,606144130,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/11/2017 0:00,VIOL,5190090580,,XERX,2017,11,10,"South Archer Avenue, Bridgeport, Chicago, Cook County, Illinois, 60616, United States of America","(41.847345, -87.6462267, 0.0)",41.8473450,-87.6462267,1
6045646974,11/1/2017 10:31,1111 N HUMBOLDT Chicago IL,f2617508c46ee35348310bf92cee55307d08f4ccf6ebdb75faa39887dabe9eff,IL,PAS,60095,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,SEIZ,5207555490,,SPEED,2017,11,10,"1111, North Humboldt Drive, Humboldt Park, West Town, Chicago, Cook County, Illinois, 60622, United States of America","(41.9005119100125, -87.7022474350459, 0.0)",41.9005119,-87.7022474,1
6045657899,11/1/2017 10:32,7738 S WESTERN Chicago IL,74a0360021aceca996558aa4b48670c2a5d06bf09764fd64471ab3d98a2eb9e5,IL,PAS,606173116,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,200,Paid,4/18/2018 0:00,FINL,5209235960,,SPEED,2017,11,10,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
6045646979,11/1/2017 10:34,3200 S ARCHER AVE Chicago IL,86dd6ab5bec31d0e75526a53a89a5cfe9f0c1fa3870c6069e705f10b233b4aca,IL,PAS,606162215,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5209290030,,SPEED,2017,11,10,"3200, South Archer Avenue, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 606, United States of America","(41.83650185, -87.668950124143, 0.0)",41.8365019,-87.6689501,1
6045646978,11/1/2017 10:34,4042 W NORTH AVE Chicago IL,062ca046f7f5499c9e3d6f680efdb0bb38f567d0d20f22f0b447fca67467f411,IL,PAS,60651,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/7/2017 0:00,VIOL,5208875580,,SPEED,2017,11,10,"4042, West North Avenue, Beat 2534, Humboldt Park, Chicago, Cook County, Illinois, 60302, United States of America","(41.9101724, -87.72803565, 0.0)",41.9101724,-87.7280357,1
6045658043,11/1/2017 10:35,1229 N WESTERN AVE Chicago IL,2448a8a39e0fefd6a0a649e670f3451bdcfdc81f1e209356663b29b736ead644,IL,TRK,601261109,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/18/2017 0:00,VIOL,5203509600,,SPEED,2017,11,10,"North Western Avenue, Granville Gardens, West Ridge, Chicago, Cook County, Illinois, 60645, United States of America","(41.9981173, -87.6899025, 0.0)",41.9981173,-87.6899025,1
6045646981,11/1/2017 10:35,4436 N WESTERN Chicago IL,a11431084410b75e3eabede4a655baadbd4555a8f17a4423e8ce98d6099393bf,IL,PAS,60148,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/19/2017 0:00,VIOL,5044442080,,SPEED,2017,11,10,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
6045658045,11/1/2017 10:35,6510 W BRYN MAWR AVE Chicago IL,0a03523c910148650a687e84b29468b93fb44ce4bc633f607e7f629321cbb698,IL,PAS,600252559,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/5/2017 0:00,VIOL,5209298170,,SPEED,2017,11,10,"6510, West Bryn Mawr Avenue, Norwood Park, Chicago, Cook County, Illinois, 60631, United States","(41.9829692960319, -87.7904593208836, 0.0)",41.9829693,-87.7904593,1
7007588567,11/1/2017 10:36,5600 W LAKE STREET Chicago IL,cae53b18b2d0ec071f6d0a2099db352e238d1140f50aa650099cdf415316a900,IL,PAS,604021916,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/3/2018 0:00,DETR,5208988970,,XERX,2017,11,10,"5600, West Lake Street, Austin, Chicago, Cook County, Illinois, 60644, United States","(41.887811, -87.765284, 0.0)",41.8878110,-87.7652840,1
6045646983,11/1/2017 10:36,5885 N RIDGE AVE Chicago IL,b5f9f254293f5a573a413de870d690fee9c0355d415aaefefcde4af98ecfd1e9,IL,PAS,606594552,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,1/2/2018 0:00,DETR,5187835570,,SPEED,2017,11,10,"5885, North Ridge Avenue, Edgewater, Chicago, Cook County, Illinois, 60660, United States","(41.9886893105033, -87.6685124239711, 0.0)",41.9886893,-87.6685124,1
6045646982,11/1/2017 10:36,4909 N CICERO AVE Chicago IL,bd56cfc62739f501447d001d02e3ea9f59d1c8b65ad41047af465aa29f1f6692,IL,PAS,606471233,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,1/5/2018 0:00,DETR,5200530040,,SPEED,2017,11,10,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
7007588667,11/1/2017 10:37,2000 N CICERO AVENUE Chicago IL,85859db1c08b1e70b0bbf90fa25fde3d27ef8da18f6f943940728be7acde6aa1,IL,PAS,604531223,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/11/2017 0:00,VIOL,5208989280,,XERX,2017,11,10,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
7007588510,11/1/2017 10:38,4000 W DIVERSEY AVENUE Chicago IL,06f14a512fb6039359baa399ab26f604f23cec719dff2bac33b5e1dd114e0167,IL,PAS,606415340,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,11/27/2017 0:00,VIOL,5208283160,,XERX,2017,11,10,"Cermak Fresh Market, 4000, West Diversey Avenue, Beat 2524, Hermosa, Chicago, Cook County, Illinois, 60639, United States of America","(41.9322709, -87.7278674, 0.0)",41.9322709,-87.7278674,1
6045646986,11/1/2017 10:38,4909 N CICERO AVE Chicago IL,2b76b10e0cff9ca3ed6a8e77725c72e776f16158db5a5481f820611381dfa594,IL,PAS,600993948,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/30/2017 0:00,VIOL,5207981660,,SPEED,2017,11,10,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
7007588519,11/1/2017 10:39,3600 N HARLEM AVENUE Chicago IL,f9a45bcca9a97d2cd285535bdc9b52f1ec7f389dd7da821742c0c1f9b4948434,IL,PAS,60074,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/14/2017 0:00,VIOL,5208988830,,XERX,2017,11,10,"Filling Station, 3600-3610, North Harlem Avenue, Dunning, Chicago, Cook County, Illinois, 60402, United States","(41.9455877, -87.8074531397929, 0.0)",41.9455877,-87.8074531,1
6045658047,11/1/2017 10:40,3521 N WESTERN Chicago IL,286b5148885e141b203f1417b271a31d7bbda091de03c44cdb273d4ccd795db0,IL,TMP,60623,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,SEIZ,5208399260,,SPEED,2017,11,10,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
7007588574,11/1/2017 10:40,1200 N PULASKI ROAD Chicago IL,06c93b7ad4fc23b943dba75416eae957dba7431f161a65d8cff2fa7032465c94,IL,PAS,60639,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/12/2017 0:00,VIOL,5208989000,,XERX,2017,11,10,"North Pulaski Road, Brynford Park, North Park, Chicago, Cook County, Illinois, 60712, United States of America","(41.9936975, -87.7288814, 0.0)",41.9936975,-87.7288814,1
7007588578,11/1/2017 10:40,1 E 79TH STREET Chicago IL,4102065bfcd19ef22f70a252e8108483d6f5fc0b4dfaf5e975601452852cbe58,IL,PAS,605648107,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5208989020,,XERX,2017,11,10,"1, East 79th Street, Chatham Fields, Chatham, Chicago, Cook County, Illinois, 60619, United States of America","(41.750881, -87.624378, 0.0)",41.7508810,-87.6243780,1
6045646989,11/1/2017 10:40,3047 W JACKSON BLVD Chicago IL,e2b86440b4dcce2a98e0af2a64020fa1d6279b866ec9d829005de10f0bcd4f97,IL,CHV,606081094,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/18/2017 0:00,VIOL,5195520930,,SPEED,2017,11,10,"3047, West Jackson Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States of America","(41.877271570334, -87.702716350565, 0.0)",41.8772716,-87.7027164,1
6045646992,11/1/2017 10:40,1111 N HUMBOLDT Chicago IL,d17cded05935b7ed689d97616c10ab093e0bad41b0dfc7135acc63c99dd3edc6,IL,PFR,606016207,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,12/18/2017 0:00,VIOL,5184093140,,SPEED,2017,11,10,"1111, North Humboldt Drive, Humboldt Park, West Town, Chicago, Cook County, Illinois, 60622, United States of America","(41.9005119100125, -87.7022474350459, 0.0)",41.9005119,-87.7022474,1
7007588721,11/1/2017 10:40,5200 S CICERO AVE Chicago IL,2a2cbb60410356609d11dc83606a746ff40de45017c0e58b4976b9540b4bfdd3,IL,TXI,606593816,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/22/2017 0:00,VIOL,5205959960,,XERX,2017,11,10,"5200, South Cicero Avenue, Archer Limits, Garfield Ridge, Chicago, Cook County, Illinois, 60638, United States of America","(41.79828415, -87.7434691820782, 0.0)",41.7982842,-87.7434692,1
7007588554,11/1/2017 10:41,400 W BELMONT AVE Chicago IL,02d971f1210096f1cf09b207a91754c39fcd930d51c95ed1b1b573001f328489,IL,PAS,605462148,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5193183640,,XERX,2017,11,10,"West Belmont Avenue, Avondale, Chicago, Cook County, Illinois, 60618, United States of America","(41.9393779, -87.7027183, 0.0)",41.9393779,-87.7027183,1
7007588555,11/1/2017 10:41,400 W BELMONT AVE Chicago IL,0d50cdc24cd38a0de6bf187621cf6cdaa44e3e26dac15aaf735a73a76c06a463,IL,PAS,606255527,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,244,0,Notice,11/15/2017 0:00,SEIZ,5211967500,,XERX,2017,11,10,"West Belmont Avenue, Avondale, Chicago, Cook County, Illinois, 60618, United States of America","(41.9393779, -87.7027183, 0.0)",41.9393779,-87.7027183,1
6045658049,11/1/2017 10:42,2109 E 87TH ST Chicago IL,2175585c2ee78718ad2f72792316dad7dd2a55bb37478c56c40a689bb34a8158,IL,PAS,606174238,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,SEIZ,5209195760,,SPEED,2017,11,10,"2109, East 87th Street, Calumet Heights, Chicago, Cook County, Illinois, 60617, United States of America","(41.73693535, -87.5728217376615, 0.0)",41.7369354,-87.5728217,1
7007588612,11/1/2017 10:42,300 N HAMLIN AVENUE Chicago IL,886c083a50f440ce0204525ee8cf25b389262a97d80537963bcdb5328af68b02,IL,PAS,606242530,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5204257480,,XERX,2017,11,10,"300, North Hamlin Avenue, Beat 2535, Humboldt Park, Chicago, Cook County, Illinois, 60624, United States of America","(41.885325, -87.721034, 0.0)",41.8853250,-87.7210340,1
6045647000,11/1/2017 10:43,1315 W GARFIELD BLVD Chicago IL,f6ef98f39b0100f0a7b50bd2852e3bb5c9f338df55a71a034643576ef764fc83,MO,PAS,60148,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/4/2017 0:00,VIOL,5044442080,,SPEED,2017,11,10,"1315, West Garfield Boulevard, Englewood, Chicago, Cook County, Illinois, 60636, United States of America","(41.79356395, -87.657959524948, 0.0)",41.7935640,-87.6579595,1
6045658050,11/1/2017 10:44,2109 E 87TH ST Chicago IL,58f708780221a82cd71dbb3aea9066b715025894a00e21039f0d4360f791a0df,IL,PAS,60628,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,SEIZ,5209235980,,SPEED,2017,11,10,"2109, East 87th Street, Calumet Heights, Chicago, Cook County, Illinois, 60617, United States of America","(41.73693535, -87.5728217376615, 0.0)",41.7369354,-87.5728217,1
6045658054,11/1/2017 10:44,3521 N WESTERN Chicago IL,862ea5b7d30950fc4e6b2468eacf6febb0dbcca9e5e792221c518f558503f879,IL,PAS,606324618,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/12/2017 0:00,VIOL,5209236000,,SPEED,2017,11,10,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
7007588580,11/1/2017 10:44,6700 S WESTERN AVENUE Chicago IL,a4f1eaa48878089786e15d4a05b43218911478091c1be61ead23dba03d81e333,IL,PAS,606292223,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5202654620,,XERX,2017,11,10,"South Western Avenue, Beverly, Chicago, Cook County, Illinois, 60643, United States","(41.7210113, -87.682063, 0.0)",41.7210113,-87.6820630,1
6045647003,11/1/2017 10:44,4909 N CICERO AVE Chicago IL,d8e06ac69785691753451fa460c559fc623b048ee5e0ab7b3eff8d54a5309249,IL,PAS,60641,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/18/2017 0:00,VIOL,5205917200,,SPEED,2017,11,10,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
6045658055,11/1/2017 10:45,3521 N WESTERN Chicago IL,b9a783027b1b467f1d84d9578144a766093a2b9bc6219f128d94efbf061f4515,IL,PAS,606471248,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5194468870,,SPEED,2017,11,10,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
7007588639,11/1/2017 10:45,6300 S WESTERN AVE Chicago IL,374fc812f699669320ce7d77f6ed0d3c6c1e5330ee94f0add36c81798eec9820,IL,PAS,606361666,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,11/27/2017 0:00,VIOL,5208989190,,XERX,2017,11,10,"6300-6310, South Western Avenue, Chicago Lawn, Chicago, Cook County, Illinois, 60643, United States of America","(41.7789774, -87.6839993417966, 0.0)",41.7789774,-87.6839993,1
6045658057,11/1/2017 10:46,3116 N NARRAGANSETT AVE Chicago IL,3110dd14559a1439d4a50ef5f2e729191e9beb5d760d466f5eadaa27d41421b7,IL,PAS,60181,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/12/2017 0:00,VIOL,5175615150,,SPEED,2017,11,10,"3116, North Narragansett Avenue, Beat 2511, Belmont Cragin, Chicago, Cook County, Illinois, 60634, United States of America","(41.9370453, -87.7861964619919, 0.0)",41.9370453,-87.7861965,1
6045647011,11/1/2017 10:46,4124 W FOSTER AVE Chicago IL,fcda95ca69e8bb16465aa91f868cda97c683072cec7f6b080bc5037d35dd43bb,IL,PAS,60647,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,70,Paid,5/6/2018 0:00,FINL,5205306770,,SPEED,2017,11,10,"West Foster Avenue, Bowmanville, Lincoln Square, Chicago, Cook County, Illinois, 9020, United States of America","(41.9758766, -87.6923525, 0.0)",41.9758766,-87.6923525,1
